District_Name,Fiscal_Year,Fund_Code,Org,Account,Object_Code,Project,Doc_Line_Number,Description,Invoice_Date,Date,Period,Vendor_Name,Amount
Valdez City School District,19,100,99,600,453,,CL  34348   1,WINDSOR PAD DRIVER,7/1/2018,8/22/2018,918,   476 VERITIV OPERATING COMPANY,205
Valdez City School District,19,100,99,600,453,,CL  34348   1,WINDSOR PAD DRIVER,7/1/2018,8/22/2018,918,   476 VERITIV OPERATING COMPANY,-205
Valdez City School District,19,100,99,600,453,,CL  34348   2,U24078 PEACH ANTIMICROBIA,7/1/2018,8/22/2018,918,   476 VERITIV OPERATING COMPANY,"1,468.50"
Valdez City School District,19,100,99,600,453,,CL  34348   2,U24078 PEACH ANTIMICROBIA,7/1/2018,8/22/2018,918,   476 VERITIV OPERATING COMPANY,"-1,468.50"
Valdez City School District,19,100,99,600,453,,CL  34348   3,"20"" WHITE FLOOR PAD",7/1/2018,8/21/2018,918,   476 VERITIV OPERATING COMPANY,49.9
Valdez City School District,19,100,99,600,453,,CL  34348   3,"20"" WHITE FLOOR PAD",7/1/2018,8/21/2018,918,   476 VERITIV OPERATING COMPANY,-49.9
Valdez City School District,19,100,99,600,453,,CL  34348   4,SMALL NITRILE GLOVES,7/1/2018,8/22/2018,918,   476 VERITIV OPERATING COMPANY,187.5
Valdez City School District,19,100,99,600,453,,CL  34348   4,SMALL NITRILE GLOVES,7/1/2018,8/22/2018,918,   476 VERITIV OPERATING COMPANY,-187.5
Valdez City School District,19,100,99,600,453,,CL  34348   5,MED NITRILE GLOVES,7/1/2018,8/22/2018,918,   476 VERITIV OPERATING COMPANY,187.5
Valdez City School District,19,100,99,600,453,,CL  34348   5,MED NITRILE GLOVES,7/1/2018,8/22/2018,918,   476 VERITIV OPERATING COMPANY,-187.5
Valdez City School District,19,100,99,600,453,,CL  34348   6,LARGE NITRILE GLOVES,7/1/2018,8/22/2018,918,   476 VERITIV OPERATING COMPANY,187.5
Valdez City School District,19,100,99,600,453,,CL  34348   6,LARGE NITRILE GLOVES,7/1/2018,8/22/2018,918,   476 VERITIV OPERATING COMPANY,-187.5
Valdez City School District,19,100,99,600,453,,CL  34348   7,X-LARGE NITRILE GLOVES,7/1/2018,8/22/2018,918,   476 VERITIV OPERATING COMPANY,62.5
Valdez City School District,19,100,99,600,453,,CL  34348   7,X-LARGE NITRILE GLOVES,7/1/2018,8/22/2018,918,   476 VERITIV OPERATING COMPANY,-62.5
Valdez City School District,19,100,99,600,453,,CL  34430   1,"V02066 FLOOR PAD 20""",7/1/2018,8/21/2018,918,   476 VERITIV OPERATING COMPANY,199.6
Valdez City School District,19,100,99,600,453,,CL  34430   1,"V02066 FLOOR PAD 20""",7/1/2018,8/21/2018,918,   476 VERITIV OPERATING COMPANY,-199.6
Valdez City School District,19,100,99,600,453,,CL  34430   2,U24078 HAND WASH PEACH,7/1/2018,8/21/2018,918,   476 VERITIV OPERATING COMPANY,"1,468.50"
Valdez City School District,19,100,99,600,453,,CL  34430   2,U24078 HAND WASH PEACH,7/1/2018,8/21/2018,918,   476 VERITIV OPERATING COMPANY,"-1,468.50"
Valdez City School District,19,100,99,600,453,,PO  51136   1,"V02066 FLOOR PAD 20""",7/1/2018,7/1/2018,918,   476 VERITIV OPERATING COMPANY,199.6
Valdez City School District,19,100,99,600,453,,PO  51136   2,U24078 HAND WASH PEACH,7/1/2018,7/1/2018,918,   476 VERITIV OPERATING COMPANY,"1,468.50"
Valdez City School District,19,100,99,600,453,,PO  51402   7,WHITE VINEGAR & CLOROX,7/1/2018,7/1/2018,918,"  3682 CHAFER, CRAIG A",61.29
Valdez City School District,19,100,99,600,453,,PO  51402   8,CLOROX BLEACH,7/1/2018,7/1/2018,918,"  3682 CHAFER, CRAIG A",22.45
Valdez City School District,19,100,99,600,453,,PO  51403   1,RUBBERMAID 9W73 MGA BRUTE,7/1/2018,7/1/2018,918,   476 VERITIV OPERATING COMPANY,"1,190.00"
Valdez City School District,19,100,99,600,453,,CL  34502   7,WHITE VINEGAR & CLOROX,7/1/2018,7/1/2018,1018,"  3682 CHAFER, CRAIG A",61.29
Valdez City School District,19,100,99,600,453,,CL  34502   7,WHITE VINEGAR & CLOROX,7/1/2018,7/1/2018,1018,"  3682 CHAFER, CRAIG A",-61.29
Valdez City School District,19,100,99,600,453,,CL  34502   8,CLOROX BLEACH,7/1/2018,7/1/2018,1018,"  3682 CHAFER, CRAIG A",22.45
Valdez City School District,19,100,99,600,453,,CL  34502   8,CLOROX BLEACH,7/1/2018,7/1/2018,1018,"  3682 CHAFER, CRAIG A",-22.45
Valdez City School District,19,100,99,600,453,,CL  34542   1,6V BATTERY,7/1/2018,9/30/2018,1018,  3784 BATTERY SYSTEMS,559.48
Valdez City School District,19,100,99,600,453,,CL  34542   1,6V BATTERY,7/1/2018,9/30/2018,1018,  3784 BATTERY SYSTEMS,-559.48
Valdez City School District,19,100,99,600,453,,CL  34542   2,12V BATTERY,7/1/2018,9/30/2018,1018,  3784 BATTERY SYSTEMS,373.95
Valdez City School District,19,100,99,600,453,,CL  34542   2,12V BATTERY,7/1/2018,9/30/2018,1018,  3784 BATTERY SYSTEMS,-373.95
Valdez City School District,19,100,99,600,453,,CL  34542   3,Core,7/1/2018,9/30/2018,1018,  3784 BATTERY SYSTEMS,192
Valdez City School District,19,100,99,600,453,,CL  34542   3,Core,7/1/2018,9/30/2018,1018,  3784 BATTERY SYSTEMS,-192
Valdez City School District,19,100,99,600,453,,CL  34542   4,Refund for old batteries,7/1/2018,8/28/2018,1018,  3784 BATTERY SYSTEMS,-192
Valdez City School District,19,100,99,600,453,,CL  34742   2,KS MICROFIBER TOWEL,7/1/2018,7/1/2018,1018,"  1136 TORRES, LUIS A",16.79
Valdez City School District,19,100,99,600,453,,CL  34742   2,KS MICROFIBER TOWEL,7/1/2018,7/1/2018,1018,"  1136 TORRES, LUIS A",-16.79
Valdez City School District,19,100,99,600,453,,CL  34747   1,ENMOTION PAPER TOWELL,7/1/2018,10/18/2018,1018,   759 GRAINGER ELECTRIC,"1,892.25"
Valdez City School District,19,100,99,600,453,,CL  34747   1,ENMOTION PAPER TOWELL,7/1/2018,10/18/2018,1018,   759 GRAINGER ELECTRIC,"-1,892.25"
Valdez City School District,19,100,99,600,453,,PO  51683   1,ENMOTION PAPER TOWELL,7/1/2018,7/1/2018,1018,   759 GRAINGER ELECTRIC,"1,892.25"
Valdez City School District,19,100,99,600,453,,PO  51742   1,HOSPECO SANITARY NAPKIN,7/1/2018,7/1/2018,1018,   759 GRAINGER ELECTRIC,119.65
Valdez City School District,19,100,99,600,453,,PO  51766   2,KS MICROFIBER TOWEL,7/1/2018,7/1/2018,1018,"  1136 TORRES, LUIS A",16.79
Valdez City School District,19,100,99,600,453,,CL  34786   2,HOSPECO SANITARY NAPKIN,7/1/2018,10/24/2018,1118,   759 GRAINGER ELECTRIC,119.65
Valdez City School District,19,100,99,600,453,,CL  34786   2,HOSPECO SANITARY NAPKIN,7/1/2018,10/24/2018,1118,   759 GRAINGER ELECTRIC,-119.65
Valdez City School District,19,100,99,600,453,,PO  51889   1,CLOROX HYDROGEN PEROXIDE,7/1/2018,7/1/2018,1118,  1267 AMAZON CREDIT PLAN,27.56
Valdez City School District,19,100,99,600,453,,PO  51889   2,CLOROX HYDROGEN PEROXIDE,7/1/2018,7/1/2018,1118,  1267 AMAZON CREDIT PLAN,148.4
Valdez City School District,19,100,99,600,453,,PO  51889   3,HYDROGEN PEROXIDE SPRAY,7/1/2018,7/1/2018,1118,  1267 AMAZON CREDIT PLAN,84.33
Valdez City School District,19,100,99,600,453,,PO  51906   1,MED. BLUE LOOP MOP,7/1/2018,7/1/2018,1118,   476 VERITIV OPERATING COMPANY,35.8
Valdez City School District,19,100,99,600,453,,PO  51906   2,RELIABLE CITRUS DISINFECT,7/1/2018,7/1/2018,1118,   476 VERITIV OPERATING COMPANY,105
Valdez City School District,19,100,99,600,453,,PO  51906   3,GLANCE GLASS CLEANER,7/1/2018,7/1/2018,1118,   476 VERITIV OPERATING COMPANY,176
Valdez City School District,19,100,99,600,453,,PO  51906   4,SHIPPING,7/1/2018,7/1/2018,1118,   476 VERITIV OPERATING COMPANY,100
Valdez City School District,19,100,99,600,453,,PO  51906   5,RELIABLE CITRUS DISENFECT,7/1/2018,7/1/2018,1118,   476 VERITIV OPERATING COMPANY,105
Valdez City School District,19,100,99,600,453,,PO  52078   1,HOSE ASSY CHARIOT 20,7/1/2018,7/1/2018,1118,   476 VERITIV OPERATING COMPANY,113.9
Valdez City School District,19,100,99,600,453,,PO  52078   2,SHIPPING DIRECT FRM WINDS,7/1/2018,7/1/2018,1118,   476 VERITIV OPERATING COMPANY,12.96
Valdez City School District,19,100,99,600,453,,PO  52080   1,"#2046 14"" BRSH STRIP VS14",7/1/2018,7/1/2018,1118,   476 VERITIV OPERATING COMPANY,109.5
Valdez City School District,19,100,99,600,453,,PO  52080   2,"#4028 18"" BRSH STRIP VS18",7/1/2018,7/1/2018,1118,   476 VERITIV OPERATING COMPANY,149.5
Valdez City School District,19,100,99,600,453,,PO  52080   3,PRIORITY MAIL,7/1/2018,7/1/2018,1118,   476 VERITIV OPERATING COMPANY,7.2
Valdez City School District,19,100,99,600,453,,CL  34943   1,RUBBERMAID 9W73 MGA BRUTE,7/1/2018,11/27/2018,1218,   476 VERITIV OPERATING COMPANY,"1,190.00"
Valdez City School District,19,100,99,600,453,,CL  34943   1,RUBBERMAID 9W73 MGA BRUTE,7/1/2018,11/27/2018,1218,   476 VERITIV OPERATING COMPANY,"-1,190.00"
Valdez City School District,19,100,99,600,453,,CL  34979  14,CLOROX BLEACH,7/1/2018,7/1/2018,1218,"  3458 VALDEZ FOOD CACHE, LLC",50.61
Valdez City School District,19,100,99,600,453,,CL  34979  14,CLOROX BLEACH,7/1/2018,7/1/2018,1218,"  3458 VALDEZ FOOD CACHE, LLC",-50.61
Valdez City School District,19,100,99,600,453,,CL  35011   6,CLOROX HYDROGEN PEROXIDE,7/1/2018,7/1/2018,1218,  3164 BANK OF AMERICA,27.56
Valdez City School District,19,100,99,600,453,,CL  35011   6,CLOROX HYDROGEN PEROXIDE,7/1/2018,7/1/2018,1218,  3164 BANK OF AMERICA,-27.56
Valdez City School District,19,100,99,600,453,,CL  35011   7,CLOROX HYDROGEN PEROXIDE,7/1/2018,7/1/2018,1218,  3164 BANK OF AMERICA,148.4
Valdez City School District,19,100,99,600,453,,CL  35011   7,CLOROX HYDROGEN PEROXIDE,7/1/2018,7/1/2018,1218,  3164 BANK OF AMERICA,-148.4
Valdez City School District,19,100,99,600,453,,CL  35011   8,HYDROGEN PEROXIDE SPRAY,7/1/2018,7/1/2018,1218,  3164 BANK OF AMERICA,84.33
Valdez City School District,19,100,99,600,453,,CL  35011   8,HYDROGEN PEROXIDE SPRAY,7/1/2018,7/1/2018,1218,  3164 BANK OF AMERICA,-84.33
Valdez City School District,19,100,99,600,453,,CL  35037   1,MED. BLUE LOOP MOP,7/1/2018,11/27/2018,1218,   476 VERITIV OPERATING COMPANY,35.8
Valdez City School District,19,100,99,600,453,,CL  35037   1,MED. BLUE LOOP MOP,7/1/2018,11/27/2018,1218,   476 VERITIV OPERATING COMPANY,-35.8
Valdez City School District,19,100,99,600,453,,CL  35037   2,RELIABLE CITRUS DISINFECT,7/1/2018,11/27/2018,1218,   476 VERITIV OPERATING COMPANY,105
Valdez City School District,19,100,99,600,453,,CL  35037   2,RELIABLE CITRUS DISINFECT,7/1/2018,11/27/2018,1218,   476 VERITIV OPERATING COMPANY,-105
Valdez City School District,19,100,99,600,453,,CL  35037   3,GLANCE GLASS CLEANER,7/1/2018,12/17/2018,1218,   476 VERITIV OPERATING COMPANY,176
Valdez City School District,19,100,99,600,453,,CL  35037   3,GLANCE GLASS CLEANER,7/1/2018,12/17/2018,1218,   476 VERITIV OPERATING COMPANY,-176
Valdez City School District,19,100,99,600,453,,CL  35037   4,SHIPPING,7/1/2018,11/27/2018,1218,   476 VERITIV OPERATING COMPANY,100
Valdez City School District,19,100,99,600,453,,CL  35037   4,SHIPPING,7/1/2018,11/27/2018,1218,   476 VERITIV OPERATING COMPANY,-100
Valdez City School District,19,100,99,600,453,,CL  35037   5,RELIABLE CITRUS DISENFECT,7/1/2018,12/17/2018,1218,   476 VERITIV OPERATING COMPANY,105
Valdez City School District,19,100,99,600,453,,CL  35037   5,RELIABLE CITRUS DISENFECT,7/1/2018,12/17/2018,1218,   476 VERITIV OPERATING COMPANY,-105
Valdez City School District,19,100,99,600,453,,CL  35037   6,CHINOOK ICE MELT,7/1/2018,12/18/2018,1218,   476 VERITIV OPERATING COMPANY,"2,056.00"
Valdez City School District,19,100,99,600,453,,CL  35037   6,CHINOOK ICE MELT,7/1/2018,12/18/2018,1218,   476 VERITIV OPERATING COMPANY,"-2,056.00"
Valdez City School District,19,100,99,600,453,,CL  35037   7,"#2046 14"" BRSH STRIP VS14",7/1/2018,12/3/2018,1218,   476 VERITIV OPERATING COMPANY,109.5
Valdez City School District,19,100,99,600,453,,CL  35037   7,"#2046 14"" BRSH STRIP VS14",7/1/2018,12/3/2018,1218,   476 VERITIV OPERATING COMPANY,-109.5
Valdez City School District,19,100,99,600,453,,CL  35037   8,"#4028 18"" BRSH STRIP VS18",7/1/2018,12/3/2018,1218,   476 VERITIV OPERATING COMPANY,149.5
Valdez City School District,19,100,99,600,453,,CL  35037   8,"#4028 18"" BRSH STRIP VS18",7/1/2018,12/3/2018,1218,   476 VERITIV OPERATING COMPANY,-149.5
Valdez City School District,19,100,99,600,453,,CL  35037   9,PRIORITY MAIL,7/1/2018,12/3/2018,1218,   476 VERITIV OPERATING COMPANY,7.2
Valdez City School District,19,100,99,600,453,,CL  35037   9,PRIORITY MAIL,7/1/2018,12/3/2018,1218,   476 VERITIV OPERATING COMPANY,-7.2
Valdez City School District,19,100,99,600,453,,PO  52155   1,CLOROX BLEACH,7/1/2018,7/1/2018,1218,"  3458 VALDEZ FOOD CACHE, LLC",50.61
Valdez City School District,19,100,99,600,453,,PO  52225   1,CHINOOK ICE MELT,7/1/2018,7/1/2018,1218,   476 VERITIV OPERATING COMPANY,"2,056.00"
Valdez City School District,19,100,99,600,453,,PO  52328   1,WINDSOR HOSE,7/1/2018,7/1/2018,1218,  3929 PARTS WAREHOUSE,95.82
Valdez City School District,19,100,99,600,453,,PO  52328   2,WINDSOR BRUSH STRIP V14,7/1/2018,7/1/2018,1218,  3929 PARTS WAREHOUSE,100.8
Valdez City School District,19,100,99,600,453,,PO  52328   3,SHIPPING & HANDLING,7/1/2018,7/1/2018,1218,  3929 PARTS WAREHOUSE,12.98
Valdez City School District,19,100,99,600,453,,CL  35108   1,BLACK TRASH CAN LINER,7/1/2018,1/8/2019,119,   476 VERITIV OPERATING COMPANY,"2,109.60"
Valdez City School District,19,100,99,600,453,,CL  35108   1,BLACK TRASH CAN LINER,7/1/2018,1/8/2019,119,   476 VERITIV OPERATING COMPANY,"-2,109.60"
Valdez City School District,19,100,99,600,453,,CL  35127   4,WINDSOR HOSE,7/1/2018,7/1/2018,119,  3164 BANK OF AMERICA,95.82
Valdez City School District,19,100,99,600,453,,CL  35127   4,WINDSOR HOSE,7/1/2018,7/1/2018,119,  3164 BANK OF AMERICA,-95.82
Valdez City School District,19,100,99,600,453,,CL  35127   5,WINDSOR BRUSH STRIP V14,7/1/2018,7/1/2018,119,  3164 BANK OF AMERICA,100.8
Valdez City School District,19,100,99,600,453,,CL  35127   5,WINDSOR BRUSH STRIP V14,7/1/2018,7/1/2018,119,  3164 BANK OF AMERICA,-100.8
Valdez City School District,19,100,99,600,453,,CL  35127   6,SHIPPING & HANDLING,7/1/2018,7/1/2018,119,  3164 BANK OF AMERICA,12.98
Valdez City School District,19,100,99,600,453,,CL  35127   6,SHIPPING & HANDLING,7/1/2018,7/1/2018,119,  3164 BANK OF AMERICA,-12.98
Valdez City School District,19,100,99,600,453,,PO  52363   1,BLACK TRASH CAN LINER,7/1/2018,7/1/2018,119,   476 VERITIV OPERATING COMPANY,"2,109.60"
Valdez City School District,19,100,99,600,453,,PO  52636   1,23x20x48 2mil CAN LINER,7/1/2018,7/1/2018,119,   476 VERITIV OPERATING COMPANY,"3,739.20"
Valdez City School District,19,100,99,600,453,,PO  52647   1,OXIVIR DISINFECTING WIPES,7/1/2018,7/1/2018,119,   476 VERITIV OPERATING COMPANY,"1,546.00"
Valdez City School District,19,100,99,600,453,,CL  35416   1,23x20x48 2mil CAN LINER,7/1/2018,2/19/2019,219,   476 VERITIV OPERATING COMPANY,"3,739.20"
Valdez City School District,19,100,99,600,453,,CL  35416   1,23x20x48 2mil CAN LINER,7/1/2018,2/19/2019,219,   476 VERITIV OPERATING COMPANY,"-3,739.20"
Valdez City School District,19,100,99,600,453,,CL  35416   2,OXIVIR DISINFECTING WIPES,7/1/2018,2/19/2019,219,   476 VERITIV OPERATING COMPANY,"1,546.00"
Valdez City School District,19,100,99,600,453,,CL  35416   2,OXIVIR DISINFECTING WIPES,7/1/2018,2/19/2019,219,   476 VERITIV OPERATING COMPANY,"-1,546.00"
Valdez City School District,19,100,99,600,453,,PO  52977   1,DURACELL D BATTERY,7/1/2018,7/1/2018,219,   759 GRAINGER ELECTRIC,68.76
Valdez City School District,19,100,99,600,453,,PO  52977   2,DURACELL C BATTERY,7/1/2018,7/1/2018,219,   759 GRAINGER ELECTRIC,115.2
Valdez City School District,19,100,99,600,453,,PO  52977   3,DURACELL AA BATTERY,7/1/2018,7/1/2018,219,   759 GRAINGER ELECTRIC,99.36
Valdez City School District,19,100,99,600,453,,PO  52977   4,DURACELL AAA BATTERY,7/1/2018,7/1/2018,219,   759 GRAINGER ELECTRIC,25.2
Valdez City School District,19,100,99,600,453,,PO  52977   5,ELKAY REGULATOR KIT,7/1/2018,7/1/2018,219,   759 GRAINGER ELECTRIC,47.83
Valdez City School District,19,100,99,600,453,,PO  52977   6,SLOAN URINAL FLUSH,7/1/2018,7/1/2018,219,   759 GRAINGER ELECTRIC,355.2
Valdez City School District,19,100,99,600,453,,PO  52977   7,DURACELL 9V BATTERY,7/1/2018,7/1/2018,219,   759 GRAINGER ELECTRIC,28.23
Valdez City School District,19,100,99,600,453,,CL  35559   1,DURACELL D BATTERY,7/1/2018,3/1/2019,319,   759 GRAINGER ELECTRIC,68.76
Valdez City School District,19,100,99,600,453,,CL  35559   1,DURACELL D BATTERY,7/1/2018,3/1/2019,319,   759 GRAINGER ELECTRIC,-68.76
Valdez City School District,19,100,99,600,453,,CL  35559   2,DURACELL C BATTERY,7/1/2018,3/1/2019,319,   759 GRAINGER ELECTRIC,115.2
Valdez City School District,19,100,99,600,453,,CL  35559   2,DURACELL C BATTERY,7/1/2018,3/1/2019,319,   759 GRAINGER ELECTRIC,-115.2
Valdez City School District,19,100,99,600,453,,CL  35559   3,DURACELL AAA BATTERY,7/1/2018,3/1/2019,319,   759 GRAINGER ELECTRIC,25.2
Valdez City School District,19,100,99,600,453,,CL  35559   3,DURACELL AAA BATTERY,7/1/2018,3/1/2019,319,   759 GRAINGER ELECTRIC,-25.2
Valdez City School District,19,100,99,600,453,,CL  35559   4,ELKAY REGULATOR KIT,7/1/2018,3/1/2019,319,   759 GRAINGER ELECTRIC,47.83
Valdez City School District,19,100,99,600,453,,CL  35559   4,ELKAY REGULATOR KIT,7/1/2018,3/1/2019,319,   759 GRAINGER ELECTRIC,-47.83
Valdez City School District,19,100,99,600,453,,CL  35559   5,DURACELL 9V BATTERY,7/1/2018,3/1/2019,319,   759 GRAINGER ELECTRIC,28.23
Valdez City School District,19,100,99,600,453,,CL  35559   5,DURACELL 9V BATTERY,7/1/2018,3/1/2019,319,   759 GRAINGER ELECTRIC,-28.23
Valdez City School District,19,100,99,600,453,,CL  35559   7,SLOAN URINAL FLUSH,7/1/2018,3/1/2019,319,   759 GRAINGER ELECTRIC,355.2
Valdez City School District,19,100,99,600,453,,CL  35559   7,SLOAN URINAL FLUSH,7/1/2018,3/1/2019,319,   759 GRAINGER ELECTRIC,-355.2
Valdez City School District,19,100,99,600,453,,CL  35559   8,DURACELL AA BATTERY,7/1/2018,3/1/2019,319,   759 GRAINGER ELECTRIC,99.36
Valdez City School District,19,100,99,600,453,,CL  35559   8,DURACELL AA BATTERY,7/1/2018,3/1/2019,319,   759 GRAINGER ELECTRIC,-99.36
Valdez City School District,19,100,99,600,453,,CL  35569   1,HOSE ASSY CHARIOT 20,7/1/2018,3/18/2019,319,   476 VERITIV OPERATING COMPANY,113.9
Valdez City School District,19,100,99,600,453,,CL  35569   1,HOSE ASSY CHARIOT 20,7/1/2018,3/18/2019,319,   476 VERITIV OPERATING COMPANY,-113.9
Valdez City School District,19,100,99,600,453,,CL  35569   2,SHIPPING DIRECT FRM WINDS,7/1/2018,3/18/2019,319,   476 VERITIV OPERATING COMPANY,12.96
Valdez City School District,19,100,99,600,453,,CL  35569   2,SHIPPING DIRECT FRM WINDS,7/1/2018,3/18/2019,319,   476 VERITIV OPERATING COMPANY,-12.96
Valdez City School District,19,100,99,600,453,,PO  53111   1,BATTERIES FOR SCRUBBER,7/1/2018,7/1/2018,319,  3784 BATTERY SYSTEMS,992.52
Valdez City School District,19,100,99,600,453,,PO  53133   1,CLOROX BLEACH,7/1/2018,7/1/2018,319,"  3458 VALDEZ FOOD CACHE, LLC",33.74
Valdez City School District,19,100,99,600,453,,PO  53144   1,12x24x2 FILTER,7/1/2018,7/1/2018,319,  1622 FERGUSON ENTERPISES INC #3017,90.36
Valdez City School District,19,100,99,600,453,,PO  53144   1,12x24x2 FILTER,7/1/2018,7/1/2018,319,  1622 FERGUSON ENTERPISES INC #3017,-90.36
Valdez City School District,19,100,99,600,453,,PO  53199   1,ENMOTION PAPER TOWEL,7/1/2018,7/1/2018,319,   759 GRAINGER ELECTRIC,967.15
Valdez City School District,19,100,99,600,453,,PO  53199   2,ENMOTION PAPER TOWEL,7/1/2018,7/1/2018,319,   759 GRAINGER ELECTRIC,252.3
Valdez City School District,19,100,99,600,453,,PO  53199   3,ENMOTION PAPER TOWELS,7/1/2018,7/1/2018,319,   759 GRAINGER ELECTRIC,"2,565.05"
Valdez City School District,19,100,99,600,453,,PO  53223   1,SANITARY NAPKIN LINER,7/1/2018,7/1/2018,319,  3626 HOME DEPOT,92.62
Valdez City School District,19,100,99,600,453,,PO  53224   1,GP FWRD GENERAL CLEANER,7/1/2018,7/1/2018,319,   476 VERITIV OPERATING COMPANY,711
Valdez City School District,19,100,99,600,453,,PO  53224   2,STRIDE CITRUS,7/1/2018,7/1/2018,319,   476 VERITIV OPERATING COMPANY,"1,618.20"
Valdez City School District,19,100,99,600,453,,PO  53224   3,TRIAD III GERMICIDAL,7/1/2018,7/1/2018,319,   476 VERITIV OPERATING COMPANY,221.7
Valdez City School District,19,100,99,600,453,,PO  53224   4,CREW NA BATH & BOWL DSFCT,7/1/2018,7/1/2018,319,   476 VERITIV OPERATING COMPANY,777.6
Valdez City School District,19,100,99,600,453,,PO  53224   5,EXTRACTION SC CARPET CL,7/1/2018,7/1/2018,319,   476 VERITIV OPERATING COMPANY,218.4
Valdez City School District,19,100,99,600,453,,PO  53224   6,32oz GRADUATED PLSTC BTTL,7/1/2018,7/1/2018,319,   476 VERITIV OPERATING COMPANY,47.6
Valdez City School District,19,100,99,600,453,,PO  53224   7,TRIGGER SPRAY HEADS,7/1/2018,7/1/2018,319,   476 VERITIV OPERATING COMPANY,47.6
Valdez City School District,19,100,99,600,453,,PO  53224   8,SHIPPING,7/1/2018,7/1/2018,319,   476 VERITIV OPERATING COMPANY,89.95
Valdez City School District,19,100,99,600,453,,PO  53225   1,3M RED FLOOR SCRUB,7/1/2018,7/1/2018,319,   476 VERITIV OPERATING COMPANY,679
Valdez City School District,19,100,99,600,453,,PO  53225   2,3M 5300 BLUE FLOOR SCRUB,7/1/2018,7/1/2018,319,   476 VERITIV OPERATING COMPANY,169.75
Valdez City School District,19,100,99,600,453,,CL  35609   5,CLOROX BLEACH,7/1/2018,7/1/2018,419,"  3458 VALDEZ FOOD CACHE, LLC",33.74
Valdez City School District,19,100,99,600,453,,CL  35609   5,CLOROX BLEACH,7/1/2018,7/1/2018,419,"  3458 VALDEZ FOOD CACHE, LLC",-33.74
Valdez City School District,19,100,99,600,453,,CL  35614   1,BATTERIES FOR SCRUBBER,7/1/2018,3/21/2019,419,  3784 BATTERY SYSTEMS,992.52
Valdez City School District,19,100,99,600,453,,CL  35614   1,BATTERIES FOR SCRUBBER,7/1/2018,3/21/2019,419,  3784 BATTERY SYSTEMS,-992.52
Valdez City School District,19,100,99,600,453,,CL  35662   6,ENMOTION PAPER TOWEL,7/1/2018,3/18/2019,419,   759 GRAINGER ELECTRIC,967.15
Valdez City School District,19,100,99,600,453,,CL  35662   6,ENMOTION PAPER TOWEL,7/1/2018,3/18/2019,419,   759 GRAINGER ELECTRIC,-967.15
Valdez City School District,19,100,99,600,453,,CL  35662   7,ENMOTION PAPER TOWEL,7/1/2018,3/19/2019,419,   759 GRAINGER ELECTRIC,252.3
Valdez City School District,19,100,99,600,453,,CL  35662   7,ENMOTION PAPER TOWEL,7/1/2018,3/19/2019,419,   759 GRAINGER ELECTRIC,-252.3
Valdez City School District,19,100,99,600,453,,CL  35662   8,ENMOTION PAPER TOWELS,7/1/2018,3/28/2019,419,   759 GRAINGER ELECTRIC,"2,565.05"
Valdez City School District,19,100,99,600,453,,CL  35662   8,ENMOTION PAPER TOWELS,7/1/2018,3/28/2019,419,   759 GRAINGER ELECTRIC,"-2,565.05"
Valdez City School District,19,100,99,600,453,,CL  35705   1,WINDSOR WHEEL,7/1/2018,7/1/2018,419,  3164 BANK OF AMERICA,214.98
Valdez City School District,19,100,99,600,453,,CL  35705   1,WINDSOR WHEEL,7/1/2018,7/1/2018,419,  3164 BANK OF AMERICA,-214.98
Valdez City School District,19,100,99,600,453,,CL  35705   2,WINDSOR CASTER,7/1/2018,7/1/2018,419,  3164 BANK OF AMERICA,198.9
Valdez City School District,19,100,99,600,453,,CL  35705   2,WINDSOR CASTER,7/1/2018,7/1/2018,419,  3164 BANK OF AMERICA,-198.9
Valdez City School District,19,100,99,600,453,,CL  35705   3,WINDSOR ACCESS DOOR,7/1/2018,7/1/2018,419,  3164 BANK OF AMERICA,72.68
Valdez City School District,19,100,99,600,453,,CL  35705   3,WINDSOR ACCESS DOOR,7/1/2018,7/1/2018,419,  3164 BANK OF AMERICA,-72.68
Valdez City School District,19,100,99,600,453,,CL  35705   4,SHIPPING COST,7/1/2018,7/1/2018,419,  3164 BANK OF AMERICA,12.98
Valdez City School District,19,100,99,600,453,,CL  35705   4,SHIPPING COST,7/1/2018,7/1/2018,419,  3164 BANK OF AMERICA,-12.98
Valdez City School District,19,100,99,600,453,,CL  35705  12,SANITARY NAPKIN LINER,7/1/2018,7/1/2018,419,  3164 BANK OF AMERICA,92.62
Valdez City School District,19,100,99,600,453,,CL  35705  12,SANITARY NAPKIN LINER,7/1/2018,7/1/2018,419,  3164 BANK OF AMERICA,-92.62
Valdez City School District,19,100,99,600,453,,CL  35811   1,TRIAD III GERMICIDAL,7/1/2018,4/10/2019,419,   476 VERITIV OPERATING COMPANY,221.7
Valdez City School District,19,100,99,600,453,,CL  35811   1,TRIAD III GERMICIDAL,7/1/2018,4/10/2019,419,   476 VERITIV OPERATING COMPANY,-221.7
Valdez City School District,19,100,99,600,453,,CL  35811   2,GP FWRD GENERAL CLEANER,7/1/2018,3/27/2019,419,   476 VERITIV OPERATING COMPANY,711
Valdez City School District,19,100,99,600,453,,CL  35811   2,GP FWRD GENERAL CLEANER,7/1/2018,3/27/2019,419,   476 VERITIV OPERATING COMPANY,-711
